"SiteID","Treatment","date","flow_mm","rain_mm","TSS_ppm","Year","station"
"RHO","control",2016-09-08,0,8.00000432,NA,2016,"IA5198"
"RHO","control",2016-09-09,0.000145542,15.0000081,NA,2016,"IA5198"
"RHO","control",2016-09-10,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-11,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-12,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-13,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-14,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-15,1.4454872538,29.00001566,6.77702515504,2016,"IA5198"
"RHO","control",2016-09-16,0.6695637866,0,3.13918408272,2016,"IA5198"
"RHO","control",2016-09-17,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-18,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-19,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-20,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-21,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-22,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-23,0,10.0000054,NA,2016,"IA5198"
"RHO","control",2016-09-24,0,12.00000648,NA,2016,"IA5198"
"RHO","control",2016-09-25,0.1779601216,3.00000162,1.56158481024,2016,"IA5198"
"RHO","control",2016-09-26,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-27,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-28,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-29,0,0,NA,2016,"IA5198"
"RHO","control",2016-09-30,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-01,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-02,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-03,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-04,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-05,0,5.0000027,NA,2016,"IA5198"
"RHO","control",2016-10-06,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-07,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-08,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-09,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-10,0,3.00000162,NA,2016,"IA5198"
"RHO","control",2016-10-11,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-12,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-13,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-14,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-15,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-16,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-17,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-18,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-19,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-20,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-21,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-22,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-23,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-24,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-25,0,1.00000054,NA,2016,"IA5198"
"RHO","control",2016-10-26,0,4.00000216,NA,2016,"IA5198"
"RHO","control",2016-10-27,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-28,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-29,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-30,0,0,NA,2016,"IA5198"
"RHO","control",2016-10-31,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-01,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-02,0.0635127254,13.00000702,0.27234331488,2016,"IA5198"
"RHO","control",2016-11-03,0.0122032014,0,NA,2016,"IA5198"
"RHO","control",2016-11-04,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-05,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-06,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-07,0,0,NA,2016,"IA5198"
"RHO","control",2016-11-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-11,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-13,0.0070204076,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-03-14,0.0038389052,0,NA,2016,"IA5198"
"RHO","strips",2016-03-15,0.0024892,14.00000756,NA,2016,"IA5198"
"RHO","strips",2016-03-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-20,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-21,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-23,0,13.00000702,NA,2016,"IA5198"
"RHO","strips",2016-03-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-25,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-26,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-27,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-03-30,0.0277369016,5.0000027,NA,2016,"IA5198"
"RHO","strips",2016-03-31,0.181276625,0,NA,2016,"IA5198"
"RHO","strips",2016-04-01,0.1143876554,2.00000108,NA,2016,"IA5198"
"RHO","strips",2016-04-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-05,0,2.00000108,NA,2016,"IA5198"
"RHO","strips",2016-04-06,0,5.0000027,NA,2016,"IA5198"
"RHO","strips",2016-04-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-11,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-15,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-20,0.0026844244,3.00000162,NA,2016,"IA5198"
"RHO","strips",2016-04-21,0.0010541,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-04-22,0.0001397,0,NA,2016,"IA5198"
"RHO","strips",2016-04-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-25,0,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-04-26,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-27,0.00020574,16.00000864,NA,2016,"IA5198"
"RHO","strips",2016-04-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-04-30,0.0053100732,10.0000054,NA,2016,"IA5198"
"RHO","strips",2016-05-01,0,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-05-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-05,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-11,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-15,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-20,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-21,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-25,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-26,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-27,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-30,0,0,NA,2016,"IA5198"
"RHO","strips",2016-05-31,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-01,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-05,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-11,0.0741585766,36.00001944,0.23648862048,2016,"IA5198"
"RHO","strips",2016-06-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-14,0,5.0000027,NA,2016,"IA5198"
"RHO","strips",2016-06-15,0.013595858,0,NA,2016,"IA5198"
"RHO","strips",2016-06-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-20,0.0043540172,5.0000027,NA,2016,"IA5198"
"RHO","strips",2016-06-21,0.0084267548,4.00000216,NA,2016,"IA5198"
"RHO","strips",2016-06-22,0.0539050992,0,NA,2016,"IA5198"
"RHO","strips",2016-06-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-25,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-26,0.1111206312,10.0000054,NA,2016,"IA5198"
"RHO","strips",2016-06-27,0.0236467904,0,NA,2016,"IA5198"
"RHO","strips",2016-06-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-06-30,0.0179545488,12.00000648,NA,2016,"IA5198"
"RHO","strips",2016-07-01,0.0551123612,0,NA,2016,"IA5198"
"RHO","strips",2016-07-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-05,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-07,0.007428611,11.00000594,NA,2016,"IA5198"
"RHO","strips",2016-07-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-10,0.0077934058,9.00000486,NA,2016,"IA5198"
"RHO","strips",2016-07-11,0.0226994212,0,NA,2016,"IA5198"
"RHO","strips",2016-07-12,0.0088603582,7.00000378,NA,2016,"IA5198"
"RHO","strips",2016-07-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-15,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-17,0.0643201152,14.00000756,NA,2016,"IA5198"
"RHO","strips",2016-07-18,0.0444494412,11.00000594,NA,2016,"IA5198"
"RHO","strips",2016-07-19,0.0451957186,13.00000702,NA,2016,"IA5198"
"RHO","strips",2016-07-20,0.0425854622,0,NA,2016,"IA5198"
"RHO","strips",2016-07-21,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-25,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-26,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-27,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-30,0,0,NA,2016,"IA5198"
"RHO","strips",2016-07-31,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-01,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-02,0.008746109,6.00000324,NA,2016,"IA5198"
"RHO","strips",2016-08-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-04,0.0350004888,27.00001458,NA,2016,"IA5198"
"RHO","strips",2016-08-05,0.009102217,0,NA,2016,"IA5198"
"RHO","strips",2016-08-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-11,0.0993967786,67.00003618,NA,2016,"IA5198"
"RHO","strips",2016-08-12,0.0328171302,8.00000432,NA,2016,"IA5198"
"RHO","strips",2016-08-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-15,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-17,0.0174447962,27.00001458,NA,2016,"IA5198"
"RHO","strips",2016-08-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-19,0.0130834384,13.00000702,NA,2016,"IA5198"
"RHO","strips",2016-08-20,0.0147049236,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-08-21,0.0120358408,0,NA,2016,"IA5198"
"RHO","strips",2016-08-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-25,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-26,0.0038222174,4.00000216,NA,2016,"IA5198"
"RHO","strips",2016-08-27,0.003406648,0,NA,2016,"IA5198"
"RHO","strips",2016-08-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-30,0,0,NA,2016,"IA5198"
"RHO","strips",2016-08-31,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-01,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-05,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-07,0,18.00000972,NA,2016,"IA5198"
"RHO","strips",2016-09-08,0,8.00000432,NA,2016,"IA5198"
"RHO","strips",2016-09-09,0,15.0000081,NA,2016,"IA5198"
"RHO","strips",2016-09-10,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-11,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-15,0.0447420746,29.00001566,NA,2016,"IA5198"
"RHO","strips",2016-09-16,0.0524031972,0,NA,2016,"IA5198"
"RHO","strips",2016-09-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-20,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-21,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-23,0.0168862502,10.0000054,NA,2016,"IA5198"
"RHO","strips",2016-09-24,0.0205995778,12.00000648,NA,2016,"IA5198"
"RHO","strips",2016-09-25,0.054108858,3.00000162,NA,2016,"IA5198"
"RHO","strips",2016-09-26,0.017256379,0,NA,2016,"IA5198"
"RHO","strips",2016-09-27,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-09-30,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-01,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-02,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-05,0.0699789558,5.0000027,NA,2016,"IA5198"
"RHO","strips",2016-10-06,0.0027151584,0,NA,2016,"IA5198"
"RHO","strips",2016-10-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-08,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-09,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-10,0.0041863264,3.00000162,NA,2016,"IA5198"
"RHO","strips",2016-10-11,0.0004826,0,NA,2016,"IA5198"
"RHO","strips",2016-10-12,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-13,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-14,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-15,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-16,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-17,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-18,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-19,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-20,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-21,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-22,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-23,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-24,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-25,0,1.00000054,NA,2016,"IA5198"
"RHO","strips",2016-10-26,0,4.00000216,NA,2016,"IA5198"
"RHO","strips",2016-10-27,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-28,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-29,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-30,0,0,NA,2016,"IA5198"
"RHO","strips",2016-10-31,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-01,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-02,0.00207264,13.00000702,NA,2016,"IA5198"
"RHO","strips",2016-11-03,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-04,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-05,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-06,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-07,0,0,NA,2016,"IA5198"
"RHO","strips",2016-11-08,0,0,NA,2016,"IA5198"
"WHI","control",2016-06-23,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-24,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-25,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-26,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-27,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-28,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-29,0,0,NA,2016,"IA4228"
"WHI","control",2016-06-30,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-01,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-02,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-03,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-04,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-05,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-06,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-07,0.015087346,13.00000702,NA,2016,"IA4228"
"WHI","control",2016-07-08,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-09,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-10,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-11,0.00050038,24.00001296,NA,2016,"IA4228"
"WHI","control",2016-07-12,0.0169448226,0,NA,2016,"IA4228"
"WHI","control",2016-07-13,0.0027572716,12.00000648,NA,2016,"IA4228"
"WHI","control",2016-07-14,0.0155961334,0,NA,2016,"IA4228"
"WHI","control",2016-07-15,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-16,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-17,0.0076325222,14.00000756,NA,2016,"IA4228"
"WHI","control",2016-07-18,0.1675125428,14.00000756,NA,2016,"IA4228"
"WHI","control",2016-07-19,0.3431349246,10.0000054,NA,2016,"IA4228"
"WHI","control",2016-07-20,0.2443456378,0,NA,2016,"IA4228"
"WHI","control",2016-07-21,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-22,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-23,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-24,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-25,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-26,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-27,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-28,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-29,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-30,0,0,NA,2016,"IA4228"
"WHI","control",2016-07-31,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-01,0.328001884,63.00003402,NA,2016,"IA4228"
"WHI","control",2016-08-02,0.2901773978,6.00000324,NA,2016,"IA4228"
"WHI","control",2016-08-03,0.0845184492,0,NA,2016,"IA4228"
"WHI","control",2016-08-04,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-05,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-06,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-07,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-08,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-09,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-10,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-11,0.0911333712,56.00003024,1.41854427792,2016,"IA4228"
"WHI","control",2016-08-12,0.2488989688,0,3.88716628272,2016,"IA4228"
"WHI","control",2016-08-13,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-14,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-15,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-16,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-17,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-18,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-19,0,4.00000216,NA,2016,"IA4228"
"WHI","control",2016-08-20,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-21,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-22,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-23,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-24,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-25,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-26,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-27,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-28,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-29,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-30,0,0,NA,2016,"IA4228"
"WHI","control",2016-08-31,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-01,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-02,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-03,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-04,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-05,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-06,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-07,0,16.00000864,NA,2016,"IA4228"
"WHI","control",2016-09-08,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-09,0.006602222,17.00000918,NA,2016,"IA4228"
"WHI","control",2016-09-10,0.0155783788,0,NA,2016,"IA4228"
"WHI","control",2016-09-11,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-12,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-13,0,4.00000216,NA,2016,"IA4228"
"WHI","control",2016-09-14,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-15,0.0140575538,56.00003024,NA,2016,"IA4228"
"WHI","control",2016-09-16,0.0368439446,19.00001026,NA,2016,"IA4228"
"WHI","control",2016-09-17,0.0047797974,0,NA,2016,"IA4228"
"WHI","control",2016-09-18,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-19,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-20,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-21,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-22,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-23,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-24,0.6946168226,16.00000864,NA,2016,"IA4228"
"WHI","control",2016-09-25,2.6498937858,8.00000432,NA,2016,"IA4228"
"WHI","control",2016-09-26,0.733755962,0,NA,2016,"IA4228"
"WHI","control",2016-09-27,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-28,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-29,0,0,NA,2016,"IA4228"
"WHI","control",2016-09-30,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-01,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-02,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-03,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-04,0.0237252764,21.00001134,NA,2016,"IA4228"
"WHI","control",2016-10-05,0.2264400856,0,NA,2016,"IA4228"
"WHI","control",2016-10-06,0.0245555262,8.00000432,NA,2016,"IA4228"
"WHI","control",2016-10-07,0.0576530216,0,NA,2016,"IA4228"
"WHI","control",2016-10-08,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-09,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-10,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-11,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-12,0,0,NA,2016,"IA4228"
"WHI","control",2016-10-13,0,0,NA,2016,"IA4228"
